customer_id,execution_order,time_a,time_b
25,A_then_B,0.02609383199887816,0.034567717997560976
26,A_then_B,0.02648369999951683,0.0368524260011327
27,A_then_B,0.027144469997438136,0.03437068000130239
28,B_then_A,0.026550634000159334,0.0346699269975943
29,A_then_B,0.027091120999102714,0.035200359001464676
30,B_then_A,0.026359054001659388,0.035194847001548624
31,B_then_A,0.026601519999530865,0.034603692998643965
32,B_then_A,0.026737116000731476,0.03581364899946493
33,B_then_A,0.030059207001613686,0.03508387600231799
34,B_then_A,0.027320698001858545,0.037187139998422936
35,B_then_A,0.028564485000970308,0.03575597399685648
36,A_then_B,0.027032490997953573,0.035554148998926394
37,A_then_B,0.027115771001263056,0.036675576000561705
38,A_then_B,0.027701880000677193,0.0356137629969453
39,B_then_A,0.02676529200107325,0.03477720799855888
40,A_then_B,0.026501395001105266,0.03528016700147418
41,B_then_A,0.027261016999545973,0.03602270200281055
42,B_then_A,0.026487600000109524,0.03581706899785786
43,A_then_B,0.02666210799725377,0.0352328020017012
44,A_then_B,0.02731023700107471,0.03538616800142336
45,B_then_A,0.02871258700179169,0.03566198300177348
46,A_then_B,0.02726191300098435,0.03509812100310228
47,A_then_B,0.026007674001448322,0.034357779997662874
48,A_then_B,0.02608759199938504,0.03438218399969628
49,A_then_B,0.027302109003358055,0.03516123699955642
50,B_then_A,0.026756602001114516,0.03486483700180543
51,B_then_A,0.027180411998415366,0.034937059001094894
52,B_then_A,0.0265743449999718,0.03534026600027573
53,A_then_B,0.027404003998526605,0.034985126003448386
54,B_then_A,0.026558282999758376,0.03485669799920288
55,B_then_A,0.02723228800095967,0.03474627800096641
56,B_then_A,0.026717220000136876,0.035299749000841985
57,A_then_B,0.026774456000566715,0.03532228600306553
58,A_then_B,0.02712246200098889,0.03501438600142137
59,A_then_B,0.027147901000716956,0.03499437799837324
60,A_then_B,0.02663570000004256,0.03531584099982865
